"index"	"input_logprob"	"output_logprob"	"shift_freq"	"correct"	"shift"	"shift_level"	"pred"
386	-36.5331420898438	-37.495849609375	59	0	1	1	0.497439787200871
387	-43.0104026794434	-37.4958381652832	59	0	1	1	0.521993779862603
388	-31.0031051635742	-37.5041618347168	59	1	1	1	0.476364063122985
389	-36.1750679016113	-37.5042114257812	59	1	1	1	0.49596291580159
390	-39.7194709777832	-37.495777130127	59	0	1	1	0.509525291230736
391	-34.2702598571777	-37.5042381286621	59	0	1	1	0.488739473605191
392	-40.9338607788086	-37.4956321716309	59	0	1	1	0.514130882692281
393	-38.2182769775391	-37.4956016540527	59	0	1	1	0.50383487747063
394	-37.3653717041016	-37.4955787658691	59	0	1	1	0.500600233481059
395	-42.0962066650391	-37.5045433044434	59	0	1	1	0.518408490686579
396	-36.7612190246582	-37.5046157836914	59	0	1	1	0.49818034610947
397	-37.9206123352051	-37.5046577453613	59	0	1	1	0.502577263118971
398	-40.480052947998	-37.5046653747559	59	0	1	1	0.512282587181165
399	-37.3267631530762	-37.4952697753906	59	0	1	1	0.500458181504606
400	-38.7509460449219	-44.995792388916	59	0	1	1	0.400660761264951
401	-40.5074234008789	-45.0064735412598	59	0	1	1	0.406930183647514
402	-37.0764923095703	-44.9913787841797	59	0	1	1	0.3946358976871
403	-40.1121940612793	-44.9795150756836	59	1	1	1	0.40585313406087
404	-39.3422203063965	-45.0754814147949	59	0	1	1	0.401728158784973
405	-36.7488059997559	-44.91748046875	59	0	1	1	0.394451249421922
406	-36.4194717407227	-45.0995063781738	59	1	1	1	0.390793453520281
407	-39.4877738952637	-44.8973350524902	59	0	1	1	0.404695132067464
408	-38.2186546325684	-44.8853874206543	59	0	1	1	0.400227870739778
409	-38.4420280456543	-45.1260871887207	59	0	1	1	0.3977611459528
410	-41.6184997558594	-44.838695526123	59	0	1	1	0.413314322362246
411	-34.7147102355957	-45.177417755127	59	0	1	1	0.383606261066157
412	-40.0280685424805	-45.2041015625	59	0	1	1	0.402472934862409
413	-38.2794990539551	-45.2081489562988	59	1	1	1	0.396054825766487
414	-38.497200012207	-44.7914962768555	59	0	1	1	0.402525027745268
415	-37.7343292236328	-45.2191886901855	59	1	1	1	0.393928329002575
416	-37.7221641540527	-44.7674598693848	59	1	1	1	0.400028056473023
417	-41.9746170043945	-45.2347145080566	59	0	1	1	0.409174680909908
418	-39.6512565612793	-44.7631454467773	59	0	1	1	0.407131806947488
419	-41.792854309082	-45.2464942932129	59	0	1	1	0.408346467601125
420	-38.257381439209	-44.7311210632324	59	0	1	1	0.40247495835781
421	-38.2879905700684	-44.7194862365723	59	1	1	1	0.402745645611018
422	-35.287727355957	-44.7134475708008	59	0	1	1	0.391928177201252
423	-40.0143814086914	-44.6930313110352	59	0	1	1	0.409425170219838
424	-39.4496994018555	-44.6911354064941	59	0	1	1	0.40738125690816
425	-36.6408615112305	-44.6508369445801	59	0	1	1	0.397683281958373
426	-40.0404205322266	-44.6302299499512	59	0	1	1	0.410383802648045
427	-41.4949989318848	-45.3879776000977	59	0	1	1	0.405316083028427
428	-37.7794189453125	-44.6093330383301	59	0	1	1	0.402395111895401
429	-42.4560699462891	-44.6045341491699	59	1	1	1	0.41963568904983
430	-39.1705741882324	-45.4109535217285	59	0	1	1	0.39653251479406
431	-34.7935485839844	-45.411563873291	59	0	1	1	0.380747541719999
432	-36.3686332702637	-44.5632820129395	59	0	1	1	0.39788554645502
433	-38.2221412658691	-44.5413780212402	59	0	1	1	0.40494141741121
434	-37.0332450866699	-44.5095863342285	59	0	1	1	0.401036323675322
435	-38.964485168457	-44.5008506774902	59	0	1	1	0.408214352018899
436	-38.8540534973145	-45.5066452026367	59	0	1	1	0.394084975274318
437	-41.734058380127	-44.4931488037109	59	0	1	1	0.41850954619372
438	-38.8274688720703	-44.485179901123	59	0	1	1	0.407927286204228
439	-40.175220489502	-44.4849395751953	59	0	1	1	0.412878375298775
440	-39.1358604431152	-44.4423332214355	59	0	1	1	0.409646421740457
441	-40.1578063964844	-45.5618553161621	59	0	1	1	0.398066079182532
442	-39.6393814086914	-44.4358406066895	59	0	1	1	0.41158449790445
443	-40.8294372558594	-45.5736885070801	59	1	1	1	0.400348779558402
444	-36.0992660522461	-45.5900535583496	59	0	1	1	0.383029910928868
445	-40.3480186462402	-44.4091835021973	59	1	1	1	0.414558279385233
446	-38.4469757080078	-44.4082489013672	59	0	1	1	0.407588751152814
447	-38.4017944335938	-44.4031066894531	59	0	1	1	0.407493782842091
448	-42.5649223327637	-45.6232376098633	59	1	1	1	0.406007103747847
449	-40.7811546325684	-44.360523223877	59	0	1	1	0.416825962591567
450	-39.4900283813477	-45.6440010070801	59	0	1	1	0.394525582352848
451	-47.2883453369141	-45.6442031860352	59	0	1	1	0.423108712710167
452	-38.3730964660645	-44.3495063781738	59	0	1	1	0.408124094167209
453	-36.6508445739746	-44.3198890686035	59	0	1	1	0.402232221239669
454	-40.6765670776367	-44.319034576416	59	0	1	1	0.417013256499485
455	-40.7426872253418	-44.3094863891602	59	0	1	1	0.41738907519061
456	-34.2394676208496	-44.3004417419434	59	0	1	1	0.393731690362995
457	-38.186695098877	-44.2996559143066	59	0	1	1	0.408125124783992
458	-35.9862518310547	-44.2967224121094	59	1	1	1	0.400126119863745
459	-36.2624931335449	-44.2958450317383	59	1	1	1	0.401144484432172
460	-36.9434776306152	-44.2896957397461	59	0	1	1	0.403713090027498
461	-43.5904350280762	-45.7160797119141	59	0	1	1	0.408489625319073
462	-38.6790008544922	-44.2640953063965	59	0	1	1	0.410419413594378
463	-38.443962097168	-44.263843536377	59	1	1	1	0.409560270147692
464	-39.4592018127441	-44.2607040405273	59	0	1	1	0.413333432071821
465	-36.67529296875	-45.7442893981934	59	0	1	1	0.383024305600794
466	-40.6660804748535	-44.2294845581055	59	0	1	1	0.41821200346959
467	-42.0741691589355	-44.2178153991699	59	0	1	1	0.42358070568572
468	-39.2349739074707	-44.2104797363281	59	0	1	1	0.413200459205679
469	-37.4262733459473	-44.1908874511719	59	0	1	1	0.406831686765837
470	-28.8056488037109	-44.1802139282227	59	0	1	1	0.375835294579587
471	-38.4334678649902	-45.824779510498	59	0	1	1	0.388260620422021
472	-40.7468070983887	-44.170295715332	59	0	1	1	0.419328650678563
473	-41.8732566833496	-45.8333625793457	59	0	1	1	0.400608790452437
474	-32.6572494506836	-44.1615715026855	59	0	1	1	0.389891559103962
475	-37.576904296875	-44.1599388122559	59	0	1	1	0.40780788863663
476	-34.5756568908691	-44.1417083740234	59	0	1	1	0.397107072130996
477	-40.313045501709	-44.1334228515625	59	0	1	1	0.418236743404242
478	-38.8308982849121	-44.1321258544922	59	1	1	1	0.412793467326078
479	-39.6353073120117	-44.1282806396484	59	0	1	1	0.41580793569593
480	-37.0061111450195	-44.1145401000977	59	0	1	1	0.40634024436979
481	-37.2154502868652	-45.8897590637207	59	0	1	1	0.383007795245306
482	-38.7876968383789	-44.107780456543	59	0	1	1	0.412969886717685
483	-39.3231735229492	-45.9096794128418	59	0	1	1	0.39032299508746
484	-36.3497924804688	-44.0600357055664	59	0	1	1	0.404686287418133
485	-40.7788276672363	-44.0582618713379	59	0	1	1	0.42099777406156
486	-39.5614013671875	-44.0456886291504	59	0	1	1	0.41667570415259
487	-40.4874267578125	-44.0413551330566	59	0	1	1	0.420154474043191
488	-42.5645027160645	-44.0378456115723	59	0	1	1	0.427899394841579
489	-41.3904685974121	-44.0358581542969	59	0	1	1	0.423572194120415
490	-41.7603454589844	-44.0332374572754	59	0	1	1	0.424979317180967
491	-39.3639831542969	-44.0295448303223	59	0	1	1	0.416170725939616
492	-40.919994354248	-45.9836730957031	59	0	1	1	0.395098146778522
493	-41.7184028625488	-45.9885292053223	59	0	1	1	0.397930729799806
494	-37.212028503418	-43.9933280944824	59	1	1	1	0.408757419533312
495	-36.619213104248	-43.9923057556152	59	0	1	1	0.40659957812649
496	-37.6853370666504	-46.0084609985352	59	0	1	1	0.383098743129004
497	-34.7031211853027	-43.9888801574707	59	1	1	1	0.39965168282717
498	-34.9295310974121	-43.980785369873	59	0	1	1	0.400586570648833
499	-35.5940055847168	-43.9632987976074	59	0	1	1	0.403248734244386
500	-39.3173789978027	-14.9972724914551	21	1	2	2	0.702353174275258
501	-38.8832168579102	-14.9969806671143	21	1	2	2	0.700977771719099
502	-36.8982048034668	-14.9965553283691	21	1	2	2	0.694632310699877
503	-41.4630241394043	-15.007698059082	21	1	2	2	0.708991253288637
504	-36.3186225891113	-14.9917259216309	21	1	2	2	0.692822293125859
505	-39.2619171142578	-14.9894962310791	21	1	2	2	0.702269621161425
506	-37.8944206237793	-15.0106201171875	21	1	2	2	0.697660370408414
507	-37.5274848937988	-15.0106201171875	21	1	2	2	0.69648480836749
508	-38.1128311157227	-14.9893569946289	21	1	2	2	0.698613300469994
509	-36.4417572021484	-14.9862174987793	21	1	2	2	0.693286289709456
510	-41.8283195495605	-14.9854125976562	21	0	2	2	0.710393978778209
511	-39.8366050720215	-15.0153274536133	21	0	2	2	0.70378357963122
512	-40.3889236450195	-15.0165519714355	21	1	2	2	0.705513074039988
513	-39.6563148498535	-14.9828948974609	21	0	2	2	0.703597455254784
514	-37.9707946777344	-15.0181541442871	21	1	2	2	0.697814471046491
515	-36.1387329101562	-15.0203704833984	21	1	2	2	0.691894314154977
516	-39.6713562011719	-14.9788970947266	21	0	2	2	0.703692408079762
517	-36.8256454467773	-15.0222206115723	21	1	2	2	0.694089214648402
518	-37.5942993164062	-15.0228462219238	21	1	2	2	0.696552250719992
519	-34.3731803894043	-14.9748706817627	21	1	2	2	0.686711279307752
520	-38.1727256774902	-15.0261116027832	21	0	2	2	0.69836488422727
521	-38.4744338989258	-14.9733352661133	21	1	2	2	0.699958385933986
522	-36.7542877197266	-15.0267887115479	21	1	2	2	0.693804157467149
523	-37.5207633972168	-15.0273723602295	21	1	2	2	0.696261999685356
524	-39.6121444702148	-15.0277309417725	21	1	2	2	0.702925997551754
525	-38.667049407959	-15.0282325744629	21	0	2	2	0.699917067730187
526	-39.8161544799805	-14.9703941345215	21	1	2	2	0.704250901796502
527	-38.3036956787109	-14.9673938751221	21	1	2	2	0.699485036684673
528	-33.1052322387695	-15.0339813232422	21	1	2	2	0.681829697152544
529	-35.4937324523926	-14.9655227661133	21	1	2	2	0.690470691197096
530	-37.3507690429688	-15.0386219024658	21	1	2	2	0.695580961612461
531	-43.5409660339355	-14.9606990814209	21	1	2	2	0.715996041923677
532	-38.4634017944336	-14.9592247009277	21	1	2	2	0.700091589781933
533	-38.7115440368652	-14.9561634063721	21	1	2	2	0.700917923513463
534	-35.0726051330566	-14.9554557800293	21	1	2	2	0.6892260320564
535	-41.8965797424316	-15.0447978973389	21	1	2	2	0.70991264767013
536	-38.13623046875	-14.9536418914795	21	1	2	2	0.699115066084541
537	-34.7622413635254	-15.0479393005371	21	1	2	2	0.687087926189434
538	-39.8410415649414	-14.9473533630371	21	1	2	2	0.704602084738366
539	-41.458137512207	-15.0532379150391	21	1	2	2	0.708441809604682
540	-35.397705078125	-15.0536785125732	21	0	2	2	0.689087155892543
541	-35.999137878418	-14.9450149536133	21	1	2	2	0.692355332968768
542	-36.339282989502	-15.0551643371582	21	1	2	2	0.692121483823199
543	-40.6005401611328	-15.0566177368164	21	1	2	2	0.705707135723029
544	-37.3198318481445	-14.9429969787598	21	1	2	2	0.696630992328173
545	-37.3346519470215	-15.0570030212402	21	1	2	2	0.695307975752242
546	-41.968620300293	-14.9421348571777	21	1	2	2	0.711336876163586
547	-39.2221145629883	-15.0592746734619	21	1	2	2	0.701313537557249
548	-41.3572235107422	-14.9404048919678	21	1	2	2	0.709448698407975
549	-36.5260620117188	-15.0600719451904	21	1	2	2	0.692665650298451
550	-38.557071685791	-14.9359283447266	21	1	2	2	0.700667572988654
551	-40.9467506408691	-15.0665664672852	21	0	2	2	0.706679699388321
552	-32.2938995361328	-14.9332008361816	21	1	2	2	0.680399789516974
553	-39.7904243469238	-15.066858291626	21	1	2	2	0.70302659023839
554	-37.5000953674316	-15.067663192749	21	0	2	2	0.695711285006258
555	-32.1069831848145	-14.9308891296387	21	1	2	2	0.679811386870801
556	-40.3477516174316	-15.07053565979	21	1	2	2	0.704745464306819
557	-35.6684608459473	-14.9290428161621	21	0	2	2	0.691479317986682
558	-35.2825775146484	-14.9268760681152	21	1	2	2	0.690255251298908
559	-38.8036117553711	-14.9268188476562	21	1	2	2	0.701559859831377
560	-40.2607078552246	-15.0743827819824	21	0	2	2	0.704425088330217
561	-40.5989418029785	-15.074520111084	21	1	2	2	0.705490806857036
562	-39.0279273986816	-15.0750274658203	21	1	2	2	0.700508288345383
563	-41.2520484924316	-15.0750503540039	21	1	2	2	0.707539170522791
564	-42.2950096130371	-14.9226322174072	21	1	2	2	0.712579623327883
565	-35.5796127319336	-15.0809688568115	21	0	2	2	0.689346193145796
566	-38.3432273864746	-14.9163932800293	21	1	2	2	0.700219705736257
567	-39.3579139709473	-14.9159240722656	21	1	2	2	0.703446807448828
568	-31.4070167541504	-15.0850162506104	21	1	2	2	0.675579075300021
569	-40.8224296569824	-15.0865516662598	21	1	2	2	0.706052965968704
570	-38.8721809387207	-14.913402557373	21	0	2	2	0.701937137276442
571	-38.6006546020508	-14.9112968444824	21	1	2	2	0.701099591841853
572	-34.1578636169434	-15.0893936157227	21	1	2	2	0.684604782399822
573	-39.7959022521973	-15.089693069458	21	1	2	2	0.702773010016754
574	-34.0103797912598	-14.9099082946777	21	1	2	2	0.686321006701748
575	-39.6852912902832	-14.9096336364746	21	1	2	2	0.704556308133243
576	-39.0338020324707	-14.9087448120117	21	1	2	2	0.702505223772192
577	-39.7011871337891	-15.0920486450195	21	1	2	2	0.702444783228228
578	-39.7464790344238	-14.907678604126	21	0	2	2	0.704772622512404
579	-43.4599113464355	-14.9063186645508	21	1	2	2	0.716374102668925
580	-40.4333610534668	-14.9054832458496	21	0	2	2	0.706962165692852
581	-39.819263458252	-14.904655456543	21	1	2	2	0.705038056632895
582	-42.2438430786133	-15.0964965820312	21	0	2	2	0.710392513332578
583	-34.699104309082	-14.9018363952637	21	1	2	2	0.688664514015967
584	-37.2971458435059	-15.0994110107422	21	1	2	2	0.694676597553134
585	-39.5207672119141	-14.8997936248779	21	1	2	2	0.704152935312183
586	-40.5395851135254	-15.1008415222168	21	0	2	2	0.704992727911518
587	-38.9098968505859	-14.8987197875977	21	1	2	2	0.702231311828421
588	-36.1769409179688	-14.8985977172852	21	1	2	2	0.693490489242077
589	-39.7068634033203	-14.8953857421875	21	1	2	2	0.704792886492083
590	-39.9217758178711	-14.8938522338867	21	1	2	2	0.705488941846687
591	-37.6198883056641	-14.8933334350586	21	1	2	2	0.698187149009105
592	-32.7384948730469	-15.1074695587158	21	1	2	2	0.679713112495555
593	-40.7486305236816	-14.89035987854	21	1	2	2	0.708129734164608
594	-41.5675468444824	-14.8897571563721	21	1	2	2	0.710698039588821
595	-43.9192695617676	-15.1112689971924	21	1	2	2	0.715423220862371
596	-37.0941772460938	-15.1135673522949	21	1	2	2	0.693852232642396
597	-37.7415618896484	-15.1149196624756	21	1	2	2	0.695918402968278
598	-35.7404937744141	-14.8849258422852	21	1	2	2	0.692246678091031
599	-42.1906433105469	-15.1151218414307	21	1	2	2	0.710008592682936
600	-43.5787048339844	-22.5	21	1	2	2	0.6217312109412
601	-41.1914978027344	-22.4999961853027	21	1	2	2	0.613176578458312
602	-35.3185844421387	-22.4999961853027	21	1	2	2	0.591841069991234
603	-37.8597030639648	-22.4999923706055	21	1	2	2	0.601120312493814
604	-40.3362503051758	-22.4999923706055	21	1	2	2	0.610094423995328
605	-38.7880020141602	-22.5000076293945	21	0	2	2	0.604492243111459
606	-38.4808006286621	-22.5000076293945	21	1	2	2	0.603377386362517
607	-38.8479423522949	-22.5000114440918	21	1	2	2	0.604709593042344
608	-36.2890625	-22.5000152587891	21	0	2	2	0.595392742107227
609	-39.8949890136719	-22.5000190734863	21	1	2	2	0.608500348842845
610	-40.2340316772461	-22.4999771118164	21	1	2	2	0.609725652693066
611	-39.6993789672852	-22.4999732971191	21	1	2	2	0.607793736188655
612	-40.0441246032715	-22.5000267028809	21	0	2	2	0.609039143041652
613	-37.2315368652344	-22.5000267028809	21	1	2	2	0.598832493361403
614	-36.1137161254883	-22.5000343322754	21	0	2	2	0.594751443538718
615	-40.5374221801758	-22.5000419616699	21	1	2	2	0.610819554100444
616	-36.0415992736816	-22.4999504089355	21	0	2	2	0.594488851744615
617	-37.2710838317871	-22.4999504089355	21	0	2	2	0.598977665750292
618	-38.1071434020996	-22.499942779541	21	1	2	2	0.60202079145012
619	-39.447322845459	-22.499942779541	21	1	2	2	0.606882168599914
620	-41.9467582702637	-22.500057220459	21	1	2	2	0.61589011440174
621	-40.9919052124023	-22.500057220459	21	0	2	2	0.612457248943089
622	-39.0216751098633	-22.4999389648438	21	1	2	2	0.605340466004637
623	-39.6870994567871	-22.4999351501465	21	0	2	2	0.607749840912811
624	-44.6944541931152	-22.5000648498535	21	1	2	2	0.625703222506744
625	-37.1513404846191	-22.5000686645508	21	0	2	2	0.598539587758775
626	-40.6827278137207	-22.499927520752	21	0	2	2	0.611345036559359
627	-37.5097351074219	-22.499927520752	21	1	2	2	0.599847391125623
628	-35.528980255127	-22.5000762939453	21	0	2	2	0.592610844820969
629	-36.7908058166504	-22.5000877380371	21	1	2	2	0.597224238243672
630	-38.6658935546875	-22.4999008178711	21	1	2	2	0.60405068324508
631	-40.2660484313965	-22.4999008178711	21	0	2	2	0.609842268156265
632	-35.4348220825195	-22.5000991821289	21	1	2	2	0.592265598495528
633	-37.9958267211914	-22.4998970031738	21	1	2	2	0.601616702658952
634	-40.1266479492188	-22.5001029968262	21	1	2	2	0.609336192900854
635	-39.9920425415039	-22.4998931884766	21	1	2	2	0.608852782623906
636	-38.7766342163086	-22.4998893737793	21	0	2	2	0.604452614210556
637	-36.9559555053711	-22.5001106262207	21	0	2	2	0.597826501658374
638	-31.2198486328125	-22.4998817443848	21	0	2	2	0.57673940645224
639	-32.5190696716309	-22.4998817443848	21	0	2	2	0.581543809220419
640	-41.0955352783203	-22.5001182556152	21	0	2	2	0.612829541978522
641	-39.4680976867676	-22.5001182556152	21	0	2	2	0.60695498527864
642	-33.8693008422852	-22.5001220703125	21	1	2	2	0.586517180097014
643	-44.3427085876465	-22.5001220703125	21	1	2	2	0.624451789468548
644	-39.5925483703613	-22.5001220703125	21	1	2	2	0.607405280954607
645	-42.4373168945312	-22.5001258850098	21	1	2	2	0.617648382409344
646	-38.6362838745117	-22.5001258850098	21	1	2	2	0.603940174533536
647	-37.4076499938965	-22.4998664855957	21	1	2	2	0.599476401567284
648	-35.0404357910156	-22.4998664855957	21	1	2	2	0.590823043384439
649	-41.6971282958984	-22.5001335144043	21	1	2	2	0.614992722857857
650	-38.6942405700684	-22.5001411437988	21	1	2	2	0.604150276265461
651	-35.2903709411621	-22.4998512268066	21	1	2	2	0.591739653184401
652	-38.7225570678711	-22.5001487731934	21	1	2	2	0.604252911483777
653	-37.9632339477539	-22.5001487731934	21	0	2	2	0.601494750608012
654	-34.4918212890625	-22.5001487731934	21	1	2	2	0.588805430473698
655	-39.0889625549316	-22.4998474121094	21	1	2	2	0.605585573167852
656	-40.0369300842285	-22.4998435974121	21	0	2	2	0.609015629147621
657	-38.4654693603516	-22.4998435974121	21	1	2	2	0.603323950233522
658	-33.9950485229492	-22.5001564025879	21	1	2	2	0.586979307340348
659	-39.8921356201172	-22.5001564025879	21	1	2	2	0.608488176796065
660	-38.6006050109863	-22.5001564025879	21	1	2	2	0.603810271740821
661	-33.5858955383301	-22.5001564025879	21	0	2	2	0.585473557351642
662	-40.5064964294434	-22.5001564025879	21	1	2	2	0.610706464275642
663	-38.0193138122559	-22.5001602172852	21	1	2	2	0.601698521765475
664	-37.5436172485352	-22.4998359680176	21	1	2	2	0.599972022288504
665	-38.420955657959	-22.5001640319824	21	1	2	2	0.603157952086125
666	-37.361156463623	-22.4998207092285	21	1	2	2	0.599307645959468
667	-39.5013236999512	-22.4998207092285	21	1	2	2	0.607079270011709
668	-40.4798240661621	-22.5001792907715	21	1	2	2	0.610609942902466
669	-42.3222999572754	-22.4998168945312	21	1	2	2	0.617240342860947
670	-40.1452407836914	-22.5001831054688	21	0	2	2	0.609402257298596
671	-39.9844970703125	-22.4998092651367	21	1	2	2	0.608826654578097
672	-31.9750099182129	-22.5001907348633	21	1	2	2	0.579529474337495
673	-38.1941337585449	-22.4998054504395	21	1	2	2	0.602338832681861
674	-39.4842643737793	-22.4998016357422	21	1	2	2	0.607017788947176
675	-40.7315635681152	-22.4997978210449	21	1	2	2	0.611522819349601
676	-37.2256736755371	-22.5002059936523	21	0	2	2	0.598808675968574
